channel_id,timeline_id,Item_Id,Date,title,Twitter_account,Tweet_Id,Twitter_link
426,1082742,12194,12/31/16 17:58,Tweet by Joshua Box,DrJoshuaBox,8.14078E+17,https://twitter.com/DrJoshuaBox/status/814077926354337792
426,768039,12193,11/4/16 16:34,Tweet by Born Intellectual,lulushezi,7.93065E+17,https://twitter.com/lulushezi/status/793065100504621057
426,761891,12194,11/3/16 15:12,What we learned training South Africa&#039;s new generation of data journalists | IJNet,,,
426,733579,12194,10/30/16 15:28,Lo que aprendimos formando a una nueva generaciÃ_n de periodistas de datos | IJNet,,,
426,642619,12194,10/12/16 15:12,What we learned training South Africa&#039;s new generation of data journalists | IJNet,,,
426,604787,12194,9/22/16 15:30,"Googlemapsmania.blogspot.com - _°___°_»_¸_· ÑÅ_°__Ñ‚_°, seo Ñ…_°Ñ€_°_ºÑ‚_µÑ€_¸ÑÅÑ‚_¸_º_¸ ÑÅ_°__Ñ‚_° - __Ñƒ___»_µ___°_¿ÑÅ___°___¸_° Ñ‚__Ñ‡_º_° _±_»____ÑÅ_¿__Ñ‚ Ñ‚__Ñ‡_º_° _º____",,,
426,556639,12194,8/26/16 15:18,Election Resources - Code for South Africa Data Journalism Academy,,,
426,556638,12194,8/26/16 15:18,New ICFJ Knight Fellows Foster Collaboration Between Journalists and Technologists | ICFJ - International Center for Journalists,,,
426,539456,12194,8/14/16 15:14,New ICFJ Knight Fellows Foster Collaboration Between Journalists and Technologists | ICFJ - International Center for Journalists,,,
426,537607,12194,8/13/16 15:20,New ICFJ Knight Fellows Foster Collaboration Between Journalists and Technologists | ICFJ - International Center for Journalists,,,
426,537564,12194,8/13/16 13:55,Retweet by Yetunde Dada,yetudada,7.6448E+17,https://twitter.com/yetudada/status/764479925608906752
426,535983,12194,8/12/16 8:04,Tweet by Wiebke Toussaint,SaintlyVi,7.64024E+17,https://twitter.com/SaintlyVi/status/764024175384080384
426,535689,12194,8/12/16 1:49,Tweet by #ThisFlag,Aluthav,7.63836E+17,https://twitter.com/Aluthav/status/763835893685682176
426,521807,12194,8/5/16 14:11,Retweet by Greg Smit,Greganovich,7.61619E+17,https://twitter.com/Greganovich/status/761618750940520449
426,521172,12194,8/5/16 8:10,Retweet by Jason Norwood-Young,j_norwood_young,7.61504E+17,https://twitter.com/j_norwood_young/status/761504341190701056
426,520912,12194,8/5/16 2:35,Retweet by ndulinde_native,ndulinde_native,7.61428E+17,https://twitter.com/ndulinde_native/status/761428182885072896
426,520787,12194,8/4/16 23:33,Retweet by lynne smit,wheatlands,7.61404E+17,https://twitter.com/wheatlands/status/761403886087307264
426,520656,12194,8/4/16 20:46,Tweet by Raymond Joseph,rayjoe,7.61308E+17,https://twitter.com/rayjoe/status/761307742091042817
426,520655,12194,8/4/16 20:46,Retweet by Peter Barlow,peterbarlows,7.61318E+17,https://twitter.com/peterbarlows/status/761318042668269572
426,515242,12194,8/1/16 14:36,Tweet by Litha Sokutu,RagerVin,7.60125E+17,https://twitter.com/RagerVin/status/760124925332033536
426,507980,12194,7/28/16 15:47,Maps Mania,,,
426,503992,12194,7/27/16 2:42,Map Monday: Inside Cape Town&#039;s informal settlements and their countless struggles - htxt.africa,,,
426,503991,12194,7/27/16 2:42,Maps Mania: Mapping Cape Town&#039;s Townships,,,
426,503990,12194,7/27/16 2:41,Tweet by Solid Ground,joinsolidground,7.53256E+17,https://twitter.com/joinsolidground/status/753256466933510144
426,503989,12194,7/27/16 2:41,Tweet by Eighty20 Consulting,Eighty20coza,7.50618E+17,https://twitter.com/Eighty20coza/status/750617989163192321
426,503988,12194,7/27/16 2:41,Tweet by Nikki Froneman,nikkifroneman,7.47514E+17,https://twitter.com/nikkifroneman/status/747513848014438402
426,503987,12194,7/27/16 2:41,Tweet by Henrik Ernstson,rhizomia,7.53893E+17,https://twitter.com/rhizomia/status/753893309999943680
426,503986,12194,7/27/16 2:41,Tweet by Raymond Joseph,rayjoe,7.47449E+17,https://twitter.com/rayjoe/status/747448615187156992
426,503985,12194,7/27/16 2:41,Tweet by Theresa Quill,TheresaQuill,7.47777E+17,https://twitter.com/TheresaQuill/status/747777380496871424
426,503984,12194,7/27/16 2:41,Tweet by Justin Slack,justin_r_slack,7.47474E+17,https://twitter.com/justin_r_slack/status/747473653739184129
426,503983,12194,7/27/16 2:41,Tweet by Hapee,hapeeg,7.4624E+17,https://twitter.com/hapeeg/status/746240135688261632
426,503982,12194,7/27/16 2:41,Tweet by HFH South Africa,HFHSouthAfrica,7.50627E+17,https://twitter.com/HFHSouthAfrica/status/750626624266174464
426,503981,12194,7/27/16 2:41,Tweet by Popular Education,PopularEduSA,7.48071E+17,https://twitter.com/PopularEduSA/status/748070926953123840
426,503979,12194,7/27/16 2:40,Struggle for dignity in Cape Town's informal settlements: the facts,,,
426,503977,12193,7/27/16 2:38,Retweet by WikiParty,michaelgraaf,7.57541E+17,https://twitter.com/michaelgraaf/status/757540892282613762
426,503976,12193,7/27/16 2:38,Retweet by Zaid Kriel,zaidkriel,7.57585E+17,https://twitter.com/zaidkriel/status/757585272129355778
426,503975,12193,7/27/16 2:38,Tweet by htxtwomen,htxtwomen,7.57535E+17,https://twitter.com/htxtwomen/status/757534547479146496
426,503974,12193,7/27/16 2:38,Tweet by htxt,htxtafrica,7.57534E+17,https://twitter.com/htxtafrica/status/757534485055311872
426,503973,12193,7/27/16 2:37,Map Monday: Inside Cape Town&#039;s informal settlements and their countless struggles - htxt.africa,,,
