channel_id,timeline_id,Item_Id,Date,title,Twitter_account,Tweet_Id,Twitter_link
341,1221648,8731,2/26/17 12:00,Retweet by Nabiha Syed,nabihasyed,8.35854E+17,https://twitter.com/nabihasyed/status/835853585086828544
341,1221647,8731,2/26/17 12:00,Retweet by Hamdi Fr̬res Tunisia,HF_Tunisia,8.35869E+17,https://twitter.com/HF_Tunisia/status/835869425832243200
341,1221614,8731,2/26/17 9:02,Retweet by JM Cabas̩s *X,jm_cabases,8.35847E+17,https://twitter.com/jm_cabases/status/835847148994457600
341,1221613,8731,2/26/17 9:01,Retweet by Hlubi Mboya Arnold,HlubiMboya,8.35809E+17,https://twitter.com/HlubiMboya/status/835809391450419202
341,1221612,8731,2/26/17 9:01,Retweet by Women in Red,WikiWomenInRed,8.35846E+17,https://twitter.com/WikiWomenInRed/status/835846249819607040
341,1221562,8731,2/26/17 5:59,Retweet by the Sunshine Cinema,SunshineCinema,8.35765E+17,https://twitter.com/SunshineCinema/status/835765428182003714
341,1221561,8731,2/26/17 5:59,Retweet by the Sunshine Cinema,SunshineCinema,8.35765E+17,https://twitter.com/SunshineCinema/status/835765437073883136
341,1221560,8731,2/26/17 5:59,Tweet by Long Street Life,LongStreetLife,8.35771E+17,https://twitter.com/LongStreetLife/status/835771127540625408
341,1221452,8731,2/25/17 21:11,Retweet by Melissa Nelson,MelNelJ,8.35647E+17,https://twitter.com/MelNelJ/status/835646784059813888
341,1221451,8731,2/25/17 21:10,Retweet by DWatchNews Africa,dwmnews_africa,8.3565E+17,https://twitter.com/dwmnews_africa/status/835649893867794432
341,1221450,8731,2/25/17 21:10,Retweet by Democracy Watch News,dwatchnews,8.35671E+17,https://twitter.com/dwatchnews/status/835671395623325696
341,1221232,8731,2/25/17 11:52,Tweet by Future Lagos,FutureLagos,8.3552E+17,https://twitter.com/FutureLagos/status/835519736553185280
341,1221231,8731,2/25/17 11:52,Tweet by Future Cape Town,futurecapetown,8.3552E+17,https://twitter.com/futurecapetown/status/835519737345892354
341,1220780,8731,2/24/17 14:54,Retweet by Emma Paige,uDZRxMVJ9fhZVCK,8.35206E+17,https://twitter.com/uDZRxMVJ9fhZVCK/status/835205607347142657
341,1220681,8731,2/24/17 11:53,Tweet by Adam Thomas,datatheism,8.35129E+17,https://twitter.com/datatheism/status/835128837990191105
341,1220607,8731,2/24/17 9:02,Tweet by Ruky,RukyCouture,8.35127E+17,https://twitter.com/RukyCouture/status/835127003523264512
341,1219299,12910,2/23/17 9:12,Retweet by Sylvain B̩letre,sylvainbeletre,8.34549E+17,https://twitter.com/sylvainbeletre/status/834548760218845184
341,1219298,8731,2/23/17 9:02,Retweet by Susanne Courtney,SusanneCourtney,8.34756E+17,https://twitter.com/SusanneCourtney/status/834755631932387328
341,1217754,8731,2/21/17 12:03,Retweet by John Griffin,johngriffin,8.3406E+17,https://twitter.com/johngriffin/status/834060092152635392
341,1217644,8731,2/21/17 6:04,Retweet by Rachel Rank,rachelerank,8.3399E+17,https://twitter.com/rachelerank/status/833990024504934400
341,1217291,8731,2/20/17 15:36,Tweet by Faith,HerstoryByFaith,8.33744E+17,https://twitter.com/HerstoryByFaith/status/833744222897504256
341,1216413,14924,2/19/17 3:34,Retweet by OverlapKE,overlapKE,8.33209E+17,https://twitter.com/overlapKE/status/833208588994744320
341,1216089,16290,2/18/17 10:40,Comment by Jean Racine,,,
341,1216071,14924,2/18/17 7:00,Tweet by Globerly,GloberlyCo,8.32636E+17,https://twitter.com/GloberlyCo/status/832636139727155200
341,1215019,8731,2/17/17 16:30,Retweet by Lavera Hartwell,golubevnvt1987,8.32684E+17,https://twitter.com/golubevnvt1987/status/832684005300400132
341,1214900,8731,2/17/17 13:25,Retweet by thanough,thanough,8.3262E+17,https://twitter.com/thanough/status/832619891794407424
341,1214899,8731,2/17/17 13:25,Tweet by Globerly,GloberlyCo,8.32636E+17,https://twitter.com/GloberlyCo/status/832636139727155200
341,1214893,16290,2/17/17 12:00,ADR Wins Digital Watchdog Funding | African Defence Review,,,
341,1213846,8731,2/16/17 9:04,Tweet by Incus Data,IncusData,8.32215E+17,https://twitter.com/IncusData/status/832215485362077697
341,1213525,15887,2/16/17 2:56,Not Acceptable!,,,
