channel_id,timeline_id,Item_Id,Date,title,Twitter_account,Tweet_Id,Twitter_link
238,743184,10075,11/1/16 4:15,Retweet by Creepy Hachiro,Hachiro,7.92014E+17,https://twitter.com/Hachiro/status/792013733484634112
238,743183,10075,11/1/16 4:15,Retweet by Kinshasaweb,kinshasaweb,7.93028E+17,https://twitter.com/kinshasaweb/status/793027538570338304
238,739140,8976,10/31/16 13:32,This comment was censored by the Guardian. | Global Paradigm Shift,,,
238,705183,10644,10/26/16 13:40,"World Policy Newsletter, Week of May 27th | World Policy Institute",,,
238,654179,8976,10/19/16 13:54,"Military, political leaders behind murky Angola deepwater oil deals - Worldnews.com",,,
238,645795,10644,10/14/16 13:54,"World Policy Newsletter, Week of May 27th | World Policy Institute",,,
238,640749,10644,10/11/16 13:54,Reply to comment | World Policy Institute,,,
238,626153,10905,10/2/16 13:42,Botswana: Independence at Midnight - AIIA,,,
238,626152,10905,10/2/16 13:42,"Botswana: NGOs say De Beers, govt. and ruling party in &quot;opaque&quot; dealings that fuel tax evasion by the conglomerate - includes company response | Business &amp; Human Righ",,,
238,621622,6728,9/29/16 13:42,CADTM - South African capitalismâ€™s cul de sac opens more paths leftwards,,,
238,612340,10904,9/27/16 1:14,Retweet by Khadija Sharife,KhadijaSharife,7.80475E+17,https://twitter.com/KhadijaSharife/status/780474889333604352
238,612339,10904,9/27/16 1:14,Retweet by ioPolitico,io_Politico,7.80502E+17,https://twitter.com/io_Politico/status/780502099125829633
238,612338,10904,9/27/16 1:14,Tweet by World Policy,WorldPolicy,7.80473E+17,https://twitter.com/WorldPolicy/status/780473382550827009
238,606555,10905,9/23/16 7:29,Retweet by Mr_Spock,Mr_Spock,7.78434E+17,https://twitter.com/Mr_Spock/status/778434162839564288
238,606554,10905,9/23/16 7:28,Retweet by Faith Attaguile,FrontlineCopy,7.78425E+17,https://twitter.com/FrontlineCopy/status/778424729606746112
238,606553,10905,9/23/16 7:28,Retweet by NIGGA CHURCH,TheNiggaChurch,7.78431E+17,https://twitter.com/TheNiggaChurch/status/778430944520736768
238,601879,10075,9/21/16 1:29,Tweet by Koketso Moeti,Kmoeti,7.77735E+17,https://twitter.com/Kmoeti/status/777734590987431936
238,601199,10644,9/20/16 14:02,UDHR - News Item,,,
238,597174,10644,9/18/16 14:08,UDHR - News Item,,,
238,594598,10962,9/17/16 7:26,Tweet by Estacio Valoi,estaciosvaloi,7.76858E+17,https://twitter.com/estaciosvaloi/status/776857669327998980
238,548513,8923,8/20/16 16:16,Retweet by Catherinerose,CRBarretto,7.6614E+17,https://twitter.com/CRBarretto/status/766139844217176064
238,542248,10075,8/16/16 14:04,ii.nl,,,
