channel_id,timeline_id,Item_Id,Date,title,Twitter_account,Tweet_Id,Twitter_link
215,685656,6374,10/23/16 19:00,Tweet by Asmah,Asmah_art,7.89828E+17,https://twitter.com/Asmah_art/status/789828333848715268
215,635019,6378,10/7/16 13:44,"Africa Investigates, Ep. 6: Nigeria - An Oil Mogul&#039;s Offshore Hideaways | World Policy Institute",,,
215,614199,6378,9/27/16 13:50,"Africa Investigates, Ep. 6: Nigeria - An Oil Mogul&#039;s Offshore Hideaways | World Policy Institute",,,
215,595210,6378,9/17/16 14:02,"Africa Investigates, Ep. 6: Nigeria - An Oil Mogul&#039;s Offshore Hideaways | World Policy Institute",,,
215,527747,6378,8/9/16 14:02,Reply to comment | World Policy Institute,,,
215,489693,6378,7/20/16 13:58,"Africa Investigates, Ep. 5: &quot;Double Offshoring&quot; | World Policy Institute",,,
215,484695,6378,7/18/16 15:12,"Africa Investigates, Ep. 5: &quot;Double Offshoring&quot; | World Policy Institute",,,
215,440713,6374,7/9/16 4:33,Tweet by Mncedisi Malinga,MncedisiMalinga,7.51653E+17,https://twitter.com/MncedisiMalinga/status/751653015715778560
215,439921,6374,7/8/16 16:43,Retweet by NextBigThingCanada,nextbigthingmag,7.5147E+17,https://twitter.com/nextbigthingmag/status/751470462127964160
215,439756,6374,7/8/16 13:33,Tweet by Beli,belina28,7.51461E+17,https://twitter.com/belina28/status/751461050743160832
215,439755,6374,7/8/16 13:33,Tweet by COUCH,LIVETVCanada,7.51457E+17,https://twitter.com/LIVETVCanada/status/751457430819704832
215,437602,6374,7/7/16 1:43,Tweet by YVRe-invented,QFYvonne,7.50906E+17,https://twitter.com/QFYvonne/status/750906461316845568
215,436549,6374,7/6/16 7:34,Tweet by Daron,bartlettdaron,7.50629E+17,https://twitter.com/bartlettdaron/status/750629303587667968
215,436548,6374,7/6/16 7:34,Tweet by Malone Bvekerwa,ras_malone,7.5063E+17,https://twitter.com/ras_malone/status/750630310178529280
215,436547,6374,7/6/16 7:34,Retweet by #30DaysOfGratitude,Legendary_Chia,7.5063E+17,https://twitter.com/Legendary_Chia/status/750629856325562368
215,430939,6374,7/2/16 7:36,Tweet by Relic Hunter,dabirungi,7.49123E+17,https://twitter.com/dabirungi/status/749122865312636928
215,425576,6374,6/29/16 7:33,Tweet by Jonathan M. Ondieki,mandere,7.48092E+17,https://twitter.com/mandere/status/748091588048478208
215,414948,6374,6/24/16 22:43,Tweet by Raheena,preedyfulriri_1,7.46383E+17,https://twitter.com/preedyfulriri_1/status/746382981107965952
215,402540,6369,6/17/16 13:44,The Value of Money | World Policy Institute,,,
215,398247,6374,6/16/16 1:40,Tweet by Arafat Bion Matovu,arafatmatovu,7.43291E+17,https://twitter.com/arafatmatovu/status/743291183598735360
215,395528,6374,6/15/16 7:38,Retweet by Peter Omuvwie,itzSparks,7.43026E+17,https://twitter.com/itzSparks/status/743025927316209665
215,394507,6374,6/14/16 19:39,Tweet by Pelu Awofeso,PeluAwofeso,7.42855E+17,https://twitter.com/PeluAwofeso/status/742855049261514752
215,381065,6374,6/14/16 7:38,Tweet by ki̬l,kiel_never_gone,7.42636E+17,https://twitter.com/kiel_never_gone/status/742636169817694208
215,379806,6369,6/13/16 14:48,Too Few and Too Many: The Looming Population Crisis | World Policy Institute,,,
215,374336,6374,6/10/16 13:39,Tweet by 14 June 1996,TsekoThapelo,7.4131E+17,https://twitter.com/TsekoThapelo/status/741309559894093824
215,364690,6374,6/6/16 13:39,Tweet by ManAsempa,asempagh,7.38803E+17,https://twitter.com/asempagh/status/738803485194477569
215,335814,6369,5/24/16 13:52,Can Moldova Unite Against Corruption? | World Policy Institute,,,
215,300945,6370,5/14/16 4:31,Retweet by Liberia Past Present,liberiapp,7.31364E+17,https://twitter.com/liberiapp/status/731364085862895616
