channel_id,timeline_id,Item_Id,Date,title,Twitter_account,Tweet_Id,Twitter_link
208,1203013,6235,2/6/17 20:28,Retweet by Ndifreke A. Patrick,ndifreke_pat,8.282E+17,https://twitter.com/ndifreke_pat/status/828200331351879680
208,1024782,6235,12/20/16 16:29,Tweet by Hero faleye Ibrahim,faleyeibrahim,8.11154E+17,https://twitter.com/faleyeibrahim/status/811153639603666944
208,988421,6235,12/13/16 13:29,Retweet by Backlink,_backlink_,8.08714E+17,https://twitter.com/_backlink_/status/808713922962456576
208,988419,6235,12/13/16 13:29,Tweet by Hero faleye Ibrahim,faleyeibrahim,8.08704E+17,https://twitter.com/faleyeibrahim/status/808704197264805888
208,988418,6235,12/13/16 13:29,Tweet by Hero faleye Ibrahim,faleyeibrahim,8.08713E+17,https://twitter.com/faleyeibrahim/status/808713288787881985
208,988417,6235,12/13/16 13:29,Retweet by Imran Hafeez Panhwar,roomeezon,8.08713E+17,https://twitter.com/roomeezon/status/808713397554597888
208,988416,6235,12/13/16 13:29,Tweet by Hero faleye Ibrahim,faleyeibrahim,8.08729E+17,https://twitter.com/faleyeibrahim/status/808728686279225344
208,987559,6235,12/13/16 10:28,Retweet by NaijaReview LTD,naijareview,8.08239E+17,https://twitter.com/naijareview/status/808239475956523009
208,987558,6235,12/13/16 10:28,Tweet by Hero faleye Ibrahim,faleyeibrahim,8.08021E+17,https://twitter.com/faleyeibrahim/status/808020872829300736
208,987557,6235,12/13/16 10:28,Retweet by Imran Hafeez Panhwar,roomeezon,8.08021E+17,https://twitter.com/roomeezon/status/808021299008311296
208,987556,6235,12/13/16 10:28,Tweet by Hero faleye Ibrahim,faleyeibrahim,8.08022E+17,https://twitter.com/faleyeibrahim/status/808021562012106752
208,987555,6235,12/13/16 10:28,Tweet by Hero faleye Ibrahim,faleyeibrahim,8.08025E+17,https://twitter.com/faleyeibrahim/status/808025201694928896
208,987554,6235,12/13/16 10:28,Retweet by Imran Hafeez Panhwar,roomeezon,8.08026E+17,https://twitter.com/roomeezon/status/808026059140636673
208,987553,6235,12/13/16 10:28,Tweet by Hero faleye Ibrahim,faleyeibrahim,8.08027E+17,https://twitter.com/faleyeibrahim/status/808027400705634304
208,987552,6235,12/13/16 10:28,Tweet by Hero faleye Ibrahim,faleyeibrahim,8.08212E+17,https://twitter.com/faleyeibrahim/status/808211953743265792
208,987551,6235,12/13/16 10:28,Retweet by Imran Hafeez Panhwar,roomeezon,8.08213E+17,https://twitter.com/roomeezon/status/808212707019280384
208,987550,6235,12/13/16 10:28,Tweet by Hero faleye Ibrahim,faleyeibrahim,8.08218E+17,https://twitter.com/faleyeibrahim/status/808218342905495552
208,987549,6235,12/13/16 10:28,Retweet by Innovation BOT,bot_innovation,8.08219E+17,https://twitter.com/bot_innovation/status/808219170122960896
208,918366,6235,11/30/16 7:35,Tweet by Hero faleye Ibrahim,faleyeibrahim,8.03899E+17,https://twitter.com/faleyeibrahim/status/803899173112348672
208,918365,6235,11/30/16 7:35,Tweet by Hero faleye Ibrahim,faleyeibrahim,8.03915E+17,https://twitter.com/faleyeibrahim/status/803914975395934208
208,904839,6235,11/27/16 21:19,Tweet by Hero faleye Ibrahim,faleyeibrahim,8.02825E+17,https://twitter.com/faleyeibrahim/status/802824604767096832
208,904838,6235,11/27/16 21:19,Tweet by Gautran,gautranguillaum,8.02824E+17,https://twitter.com/gautranguillaum/status/802824340068855808
208,671874,6235,10/22/16 1:01,Tweet by Connected Africa,connectedAfrica,7.87301E+17,https://twitter.com/connectedAfrica/status/787301261938941952
208,671873,6235,10/22/16 1:01,Tweet by Connected Africa,connectedAfrica,7.87952E+17,https://twitter.com/connectedAfrica/status/787951894689935360
208,650121,6233,10/17/16 13:46,Code4SA Learn,,,
208,637395,6233,10/9/16 6:55,Tweet by Diego,diegoalsan,7.84013E+17,https://twitter.com/diegoalsan/status/784013029193179136
208,614198,6233,9/27/16 13:48,Grano - ICFJ Knight ONA 2016,,,
208,568500,6235,9/3/16 18:58,Tweet by glele corn̩lia,cglele64,7.7213E+17,https://twitter.com/cglele64/status/772129738538250240
208,568499,6235,9/3/16 18:58,Retweet by B̩nin Retweet,Benin_retweet,7.72126E+17,https://twitter.com/Benin_retweet/status/772126004655579141
208,568498,6235,9/3/16 18:58,Retweet by B̩nin Retweet,Benin_retweet,7.7213E+17,https://twitter.com/Benin_retweet/status/772129975822581760
208,557817,6233,8/27/16 14:08,Grano - ICFJ Knight IRE 2016 Toolkit,,,
