channel_id,timeline_id,Item_Id,Date,title,Twitter_account,Tweet_Id,Twitter_link
255,803165,7227,11/10/16 2:55,Tweet by Media Matters,MediaMattersZA,7.96309E+17,https://twitter.com/MediaMattersZA/status/796308884973613056
255,803164,7227,11/10/16 2:55,Retweet by Kerry,KerryBartonHob1,7.96439E+17,https://twitter.com/KerryBartonHob1/status/796439055944781824
255,800553,7228,11/9/16 17:56,Tweet by Anina Mumm,aninja_m,7.9559E+17,https://twitter.com/aninja_m/status/795589632180285440
255,690445,7228,10/24/16 13:04,Retweet by African Geek Goddess,RonellSharee,7.89804E+17,https://twitter.com/RonellSharee/status/789804164507377664
255,636320,7227,10/8/16 7:38,Tweet by Media Matters,MediaMattersZA,7.83714E+17,https://twitter.com/MediaMattersZA/status/783713591887327232
255,636319,7227,10/8/16 7:38,Retweet by RadioMasterClass,BRMC_NG,7.83714E+17,https://twitter.com/BRMC_NG/status/783713652683726849
255,636318,7227,10/8/16 7:38,Retweet by Giuliana Bland,GiulesB65,7.83715E+17,https://twitter.com/GiulesB65/status/783715495447003137
255,636317,7227,10/8/16 7:38,Retweet by I24emergency,crimealertkznsa,7.83727E+17,https://twitter.com/crimealertkznsa/status/783726571853062144
255,636316,7227,10/8/16 7:38,Retweet by OSF SA,osfsa,7.83897E+17,https://twitter.com/osfsa/status/783897357490454530
255,630162,7228,10/5/16 3:58,Tweet by Sarah Evans,SarahPeace6,7.82946E+17,https://twitter.com/SarahPeace6/status/782946382340644869
255,630161,7228,10/5/16 3:58,Retweet by Julia Renouprez,Julia_Renouprez,7.83013E+17,https://twitter.com/Julia_Renouprez/status/783012947857645568
255,609488,7227,9/25/16 14:04,Copyright &amp; A2K Issues - 30 October 2015 | African Legal Information Institute,,,
255,607010,7227,9/23/16 14:02,Blog,,,
255,599264,7227,9/19/16 14:40,Driving Open Data to foster Accountability at Highway Africa,,,
255,589577,7227,9/15/16 19:13,Tweet by Adi Eyal,SoapSudTycoon,7.76487E+17,https://twitter.com/SoapSudTycoon/status/776486598724710400
255,583472,7227,9/12/16 14:16,Comfortably cosmopolitan? How patterns of &#039;social cohesion&#039; vary with crime and fear,,,
255,577475,7227,9/8/16 14:24,Blog,,,
255,568504,7227,9/3/16 19:01,Tweet by Media Matters,MediaMattersZA,7.71392E+17,https://twitter.com/MediaMattersZA/status/771392368264278020
255,568503,7227,9/3/16 19:01,Retweet by OSF SA,osfsa,7.71407E+17,https://twitter.com/osfsa/status/771407311353110529
255,568502,7227,9/3/16 19:01,Tweet by Media Matters,MediaMattersZA,7.71672E+17,https://twitter.com/MediaMattersZA/status/771671631550935040
255,554293,7228,8/25/16 1:15,Retweet by carinahappuch,carinahappuch,7.66171E+17,https://twitter.com/carinahappuch/status/766170626704932864
255,554292,7228,8/25/16 1:15,Retweet by Husein Mahadh,huseinMahadh,7.66175E+17,https://twitter.com/huseinMahadh/status/766175182344036353
255,554291,7228,8/25/16 1:14,Tweet by Francis Myner,francismyner,7.66194E+17,https://twitter.com/francismyner/status/766193926172708869
255,554290,7228,8/25/16 1:14,Tweet by Fortune Magazine,TheABFortune,7.66784E+17,https://twitter.com/TheABFortune/status/766783847740665856
255,554289,7228,8/25/16 1:14,Tweet by Serah Njambi Rono,CallMeAlien,7.66161E+17,https://twitter.com/CallMeAlien/status/766161267363020800
255,554288,7228,8/25/16 1:14,Tweet by Florence Sipalla,flosips,7.66162E+17,https://twitter.com/flosips/status/766161757945622528
255,554287,7228,8/25/16 1:14,Retweet by unga,percyzvomuya,7.66163E+17,https://twitter.com/percyzvomuya/status/766162592217825281
255,554286,7228,8/25/16 1:14,Tweet by Serah Njambi Rono,CallMeAlien,7.66165E+17,https://twitter.com/CallMeAlien/status/766165249078751232
255,554285,7228,8/25/16 1:14,Retweet by Clifford McDowell,cliffordious,7.66165E+17,https://twitter.com/cliffordious/status/766165256972427264
255,554284,7228,8/25/16 1:14,Tweet by Serah Njambi Rono,CallMeAlien,7.66166E+17,https://twitter.com/CallMeAlien/status/766166008235261952
255,554283,7228,8/25/16 1:14,Retweet by Florence Sipalla,flosips,7.66166E+17,https://twitter.com/flosips/status/766166112950226944
255,554282,7228,8/25/16 1:14,Retweet by Florence Sipalla,flosips,7.66166E+17,https://twitter.com/flosips/status/766166173968982016
255,554281,7228,8/25/16 1:14,Tweet by Serah Njambi Rono,CallMeAlien,7.66167E+17,https://twitter.com/CallMeAlien/status/766167072669917184
255,554280,7228,8/25/16 1:14,Tweet by Serah Njambi Rono,CallMeAlien,7.66168E+17,https://twitter.com/CallMeAlien/status/766168322719244288
