channel_id,timeline_id,Item_Id,Date,title,Twitter_account,Tweet_Id,Twitter_link
195,1216090,5485,2/18/17 11:44,Retweet by Katherine Palmer,katestratton3,8.32665E+17,https://twitter.com/katestratton3/status/832665436550529024
195,1216069,5485,2/18/17 6:59,Retweet by mireille kouyo,MKouyo,8.32903E+17,https://twitter.com/MKouyo/status/832903275657691136
195,1214898,5485,2/17/17 13:16,Retweet by Nii Davido,niidavido,8.32627E+17,https://twitter.com/niidavido/status/832627178969837568
195,1214886,5485,2/17/17 8:44,Retweet by Angela Robson,robsonangela,8.32561E+17,https://twitter.com/robsonangela/status/832561221538869252
195,1214011,5485,2/16/17 14:56,Retweet by Katherine Palmer,katestratton3,8.31872E+17,https://twitter.com/katestratton3/status/831871734743719937
195,1212610,5485,2/15/17 14:52,Tweet by Arete,AreteStories,8.31875E+17,https://twitter.com/AreteStories/status/831874711738937344
195,1212609,5485,2/15/17 14:52,Tweet by Pearl Works,PearlWorks1,8.31898E+17,https://twitter.com/PearlWorks1/status/831898232963923968
195,1212608,5485,2/15/17 14:52,Tweet by Angela Robson,robsonangela,8.31902E+17,https://twitter.com/robsonangela/status/831901660821778434
195,1212607,5485,2/15/17 14:52,Retweet by Pearl Works,PearlWorks1,8.31902E+17,https://twitter.com/PearlWorks1/status/831901925100642307
195,1211480,5485,2/14/17 8:26,Retweet by MISA Namibia,MisaNamibia,8.31469E+17,https://twitter.com/MisaNamibia/status/831469298262622208
195,1211479,5485,2/14/17 8:26,Retweet by Africa Updates,africaupdates,8.31482E+17,https://twitter.com/africaupdates/status/831481535870013440
195,1210595,5485,2/12/17 17:38,Tweet by Akpene,adarkocobbina,8.30863E+17,https://twitter.com/adarkocobbina/status/830862802327859201
195,1209625,5485,2/11/17 8:31,Tweet by Alvin Akuamoah,Alvin_wal_crawl,8.30378E+17,https://twitter.com/Alvin_wal_crawl/status/830377787433349120
195,1209624,5485,2/11/17 8:31,Retweet by Akpene,adarkocobbina,8.30378E+17,https://twitter.com/adarkocobbina/status/830378300048547841
195,1209623,5485,2/11/17 8:32,Retweet by david orleans oduro,david_O_Oduro,8.30379E+17,https://twitter.com/david_O_Oduro/status/830379217057677312
195,1209622,5485,2/11/17 8:31,Retweet by saeed moomin,MoominSaeed,8.30385E+17,https://twitter.com/MoominSaeed/status/830384605853282308
195,1209621,5485,2/11/17 8:31,Retweet by Albert,mir3ku,8.30385E+17,https://twitter.com/mir3ku/status/830384664393154561
195,1209620,5485,2/11/17 8:31,Retweet by Impact-AfricaNetwork,impactnetwork17,8.30385E+17,https://twitter.com/impactnetwork17/status/830385031268937729
195,1209619,5485,2/11/17 8:31,Retweet by MANUEL,AnaefiCarter,8.30392E+17,https://twitter.com/AnaefiCarter/status/830392067033559040
195,1209618,5485,2/11/17 8:30,Retweet by K.S. Anarfi~MorGan,eugenemorgan2,8.30386E+17,https://twitter.com/eugenemorgan2/status/830385782275842052
195,1209617,5485,2/11/17 8:30,Retweet by K.S. Anarfi~MorGan,eugenemorgan2,8.30386E+17,https://twitter.com/eugenemorgan2/status/830385802190405632
195,1207469,5485,2/9/17 14:26,Retweet by @burbage,Rajc94,8.29743E+17,https://twitter.com/Rajc94/status/829743349066297345
195,1207468,5485,2/9/17 14:26,Retweet by Sarah Parfitt,Sarah_Parfitt,8.2975E+17,https://twitter.com/Sarah_Parfitt/status/829750431081496576
195,1207255,5485,2/9/17 11:31,Retweet by sierramills,sierrapretty247,8.29669E+17,https://twitter.com/sierrapretty247/status/829669315431559168
195,1207254,5485,2/9/17 11:31,Retweet by Caroline Pitcher,LineyNell,8.29698E+17,https://twitter.com/LineyNell/status/829697825973886976
195,1207253,5485,2/9/17 11:30,Retweet by Angela Robson,robsonangela,8.29661E+17,https://twitter.com/robsonangela/status/829661028329861125
195,1207252,5485,2/9/17 11:30,Tweet by Angela Robson,robsonangela,8.29667E+17,https://twitter.com/robsonangela/status/829667219814617088
195,1207251,5485,2/9/17 11:30,Retweet by Pearl Works,PearlWorks1,8.29667E+17,https://twitter.com/PearlWorks1/status/829667362932658176
195,1207250,5485,2/9/17 11:30,Retweet by Sarah Parfitt,Sarah_Parfitt,8.29689E+17,https://twitter.com/Sarah_Parfitt/status/829688940567339009
195,1204396,5481,2/7/17 20:24,Retweet by Miguel Castro,miguel_castro,8.27149E+17,https://twitter.com/miguel_castro/status/827149337092255744
195,1202175,8078,2/6/17 6:36,Tweet by IEEIng,IEEIafrica,8.2852E+17,https://twitter.com/IEEIafrica/status/828520231949783040
195,1201344,5485,2/5/17 11:36,Tweet by ICFJ,ICFJ,8.28242E+17,https://twitter.com/ICFJ/status/828241776511029248
195,1201343,5485,2/5/17 11:36,Retweet by Saad Mohseni,saadmohseni,8.28242E+17,https://twitter.com/saadmohseni/status/828242318616588288
195,1201342,5485,2/5/17 11:36,Retweet by Stellar Murumba,ThatStellar,8.28247E+17,https://twitter.com/ThatStellar/status/828247373453328385
195,1201082,8078,2/5/17 5:38,Tweet by Camaleo,CamaleoProject,8.28163E+17,https://twitter.com/CamaleoProject/status/828163277310005248
195,1201081,5485,2/5/17 5:32,Tweet by Camaleo,CamaleoProject,8.28163E+17,https://twitter.com/CamaleoProject/status/828163277310005248
195,1199618,5485,2/3/17 20:28,Retweet by Dr. Yasmin,DoctorYasmin,8.27655E+17,https://twitter.com/DoctorYasmin/status/827654982459613184
195,1199487,5485,2/3/17 17:28,Tweet by ICFJ,ICFJ,8.27638E+17,https://twitter.com/ICFJ/status/827637798479945728
195,1199486,5485,2/3/17 17:28,Retweet by Newslinn,newslinn,8.27638E+17,https://twitter.com/newslinn/status/827638358855651328
195,1199485,5485,2/3/17 17:28,Retweet by AYEBE,AyebeLamAnthony,8.27639E+17,https://twitter.com/AyebeLamAnthony/status/827638714234986497
195,1199484,5485,2/3/17 17:28,Retweet by Megari Larbi,Larbi71,8.27644E+17,https://twitter.com/Larbi71/status/827643838353268741
195,1199314,8078,2/3/17 14:34,Retweet by Marilyn Vernon,marvernon,8.27581E+17,https://twitter.com/marvernon/status/827581268963397633
195,1199043,5485,2/3/17 11:28,Tweet by Diana Szpotowicz,dianaszpotowicz,8.27524E+17,https://twitter.com/dianaszpotowicz/status/827524388660584450
195,1198766,8078,2/3/17 8:38,Retweet by Hivos Global,hivos,8.27476E+17,https://twitter.com/hivos/status/827476330115633156
195,1198427,5485,2/3/17 5:28,Tweet by Marketing & Media SA,Biz_Marketing,8.27432E+17,https://twitter.com/Biz_Marketing/status/827431605362884608
195,1198426,5485,2/3/17 5:28,Tweet by The Media Online,MediaTMO,8.27444E+17,https://twitter.com/MediaTMO/status/827444440449052673
195,1198010,5482,2/2/17 23:29,Tweet by Paul Graham,PMGeducator,8.26914E+17,https://twitter.com/PMGeducator/status/826914099644755970
195,1198009,5482,2/2/17 23:29,Tweet by Alex Jakana,Alex_Jakana,8.26987E+17,https://twitter.com/Alex_Jakana/status/826987040646402048
195,1198008,5482,2/2/17 23:29,Retweet by Britni,Britni_Russell,8.26987E+17,https://twitter.com/Britni_Russell/status/826987273233190914
195,1197748,5485,2/2/17 17:28,Tweet by ICFJ,ICFJ,8.27253E+17,https://twitter.com/ICFJ/status/827252753093189632
195,1197343,5485,2/2/17 11:24,Retweet by Miguel Castro,miguel_castro,8.27149E+17,https://twitter.com/miguel_castro/status/827149337092255744
195,1197080,5485,2/2/17 8:30,Tweet by Health-e News,HealtheNews,8.27125E+17,https://twitter.com/HealtheNews/status/827125163648966657
195,1197079,5485,2/2/17 8:30,Tweet by Health-e News,HealtheNews,8.27127E+17,https://twitter.com/HealtheNews/status/827126926485499904
195,1197078,5485,2/2/17 8:30,Tweet by Health-e News,HealtheNews,8.27128E+17,https://twitter.com/HealtheNews/status/827127681758195712
195,1197077,5485,2/2/17 8:30,Retweet by Masutane Modjadji,mmodjadji,8.2714E+17,https://twitter.com/mmodjadji/status/827140291194925057
195,1197076,5485,2/2/17 8:30,Retweet by Masutane Modjadji,mmodjadji,8.2714E+17,https://twitter.com/mmodjadji/status/827140308546777088
195,1197075,5485,2/2/17 8:30,Retweet by Masutane Modjadji,mmodjadji,8.2714E+17,https://twitter.com/mmodjadji/status/827140390583148544
195,1196572,5485,2/1/17 23:26,Tweet by Alex Jakana,Alex_Jakana,8.26987E+17,https://twitter.com/Alex_Jakana/status/826987040646402048
195,1196571,5485,2/1/17 23:26,Retweet by Britni,Britni_Russell,8.26987E+17,https://twitter.com/Britni_Russell/status/826987273233190914
195,1196004,5485,2/1/17 11:28,Tweet by ICFJ,ICFJ,8.26792E+17,https://twitter.com/ICFJ/status/826792221638873088
195,1196003,5485,2/1/17 11:28,Tweet by Haji Mohamed Dawjee,Sage_Of_Absurd,8.26802E+17,https://twitter.com/Sage_Of_Absurd/status/826802005251350529
195,1196002,5485,2/1/17 11:28,Tweet by Haji Mohamed Dawjee,Sage_Of_Absurd,8.26803E+17,https://twitter.com/Sage_Of_Absurd/status/826802509113073664
195,1196001,5485,2/1/17 11:28,Tweet by Haji Mohamed Dawjee,Sage_Of_Absurd,8.26803E+17,https://twitter.com/Sage_Of_Absurd/status/826802927704621057
195,1196000,5485,2/1/17 11:28,Tweet by Haji Mohamed Dawjee,Sage_Of_Absurd,8.26804E+17,https://twitter.com/Sage_Of_Absurd/status/826803756826230784
195,1195999,5485,2/1/17 11:28,Tweet by Haji Mohamed Dawjee,Sage_Of_Absurd,8.26804E+17,https://twitter.com/Sage_Of_Absurd/status/826804064168067073
195,1194248,8078,1/31/17 5:36,Tweet by TONY KALUME,DJTASKALUME,8.26374E+17,https://twitter.com/DJTASKALUME/status/826373619282542592
195,1194247,5485,1/31/17 5:30,Retweet by EJC,ejcnet,8.26345E+17,https://twitter.com/ejcnet/status/826344656820699136
195,1194246,5485,1/31/17 5:30,Retweet by Corinne Podger ,corinne_podger,8.26347E+17,https://twitter.com/corinne_podger/status/826347415644942336
195,1194001,5485,1/30/17 23:26,Tweet by DataDrivenJournalism,ddjournalism,8.26268E+17,https://twitter.com/ddjournalism/status/826267718554771456
195,1194000,5485,1/30/17 23:26,Retweet by India Maps,india_maps,8.26268E+17,https://twitter.com/india_maps/status/826267890680725505
195,1193999,5485,1/30/17 23:26,Retweet by Kiyoshi Hara,discardedbacon,8.26268E+17,https://twitter.com/discardedbacon/status/826267971068784640
195,1193998,5485,1/30/17 23:26,Retweet by Lekan Otufodunrin,lotufodunrin,8.26271E+17,https://twitter.com/lotufodunrin/status/826270676877246464
